number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,state
410,282347.7328207157,2025-08-07 12:31:42.941985,2025-08-07 12:31:47.795815,0 days 00:00:04.853830,18,12,22,COMPLETE
411,289297.7980197925,2025-08-07 12:31:42.976281,2025-08-07 12:31:48.762920,0 days 00:00:05.786639,19,12,22,COMPLETE
412,282347.7328207157,2025-08-07 12:31:43.313133,2025-08-07 12:31:48.239999,0 days 00:00:04.926866,18,12,22,COMPLETE
413,282347.7328207157,2025-08-07 12:31:43.315313,2025-08-07 12:31:48.546293,0 days 00:00:05.230980,18,12,22,COMPLETE
414,282347.7328207157,2025-08-07 12:31:43.649043,2025-08-07 12:31:49.461088,0 days 00:00:05.812045,18,12,22,COMPLETE
415,282347.7328207157,2025-08-07 12:31:43.724965,2025-08-07 12:31:48.979738,0 days 00:00:05.254773,18,12,22,COMPLETE
416,282347.7328207157,2025-08-07 12:31:44.242861,2025-08-07 12:31:50.596194,0 days 00:00:06.353333,18,12,22,COMPLETE
417,282347.7328207157,2025-08-07 12:31:44.306616,2025-08-07 12:31:49.869377,0 days 00:00:05.562761,18,12,22,COMPLETE
418,282347.7328207157,2025-08-07 12:31:44.367922,2025-08-07 12:31:50.625443,0 days 00:00:06.257521,18,12,22,COMPLETE
419,282347.7328207157,2025-08-07 12:31:44.507823,2025-08-07 12:31:50.213698,0 days 00:00:05.705875,18,12,22,COMPLETE
420,282347.7328207157,2025-08-07 12:31:44.842836,2025-08-07 12:31:50.771081,0 days 00:00:05.928245,18,12,22,COMPLETE
421,282347.7328207157,2025-08-07 12:31:46.008441,2025-08-07 12:31:51.410942,0 days 00:00:05.402501,18,12,22,COMPLETE
422,282347.7328207157,2025-08-07 12:31:46.026863,2025-08-07 12:31:51.789104,0 days 00:00:05.762241,18,12,22,COMPLETE
423,282347.7328207157,2025-08-07 12:31:46.243460,2025-08-07 12:31:52.758366,0 days 00:00:06.514906,18,12,22,COMPLETE
424,282347.7328207157,2025-08-07 12:31:46.258565,2025-08-07 12:31:51.522132,0 days 00:00:05.263567,18,12,22,COMPLETE
425,282347.7328207157,2025-08-07 12:31:46.446110,2025-08-07 12:31:52.622691,0 days 00:00:06.176581,18,12,22,COMPLETE
426,282347.7328207157,2025-08-07 12:31:46.851436,2025-08-07 12:31:52.364914,0 days 00:00:05.513478,18,12,22,COMPLETE
427,9777.966983139728,2025-08-07 12:31:47.127164,2025-08-07 12:31:52.909615,0 days 00:00:05.782451,18,17,21,COMPLETE
428,246219.15218579074,2025-08-07 12:31:47.129765,2025-08-07 12:31:53.060987,0 days 00:00:05.931222,18,12,21,COMPLETE
429,246219.15218579074,2025-08-07 12:31:47.812921,2025-08-07 12:31:53.466261,0 days 00:00:05.653340,18,12,21,COMPLETE
430,246219.15218579074,2025-08-07 12:31:47.824343,2025-08-07 12:31:54.711778,0 days 00:00:06.887435,18,12,21,COMPLETE
431,246219.15218579074,2025-08-07 12:31:48.255354,2025-08-07 12:31:54.520478,0 days 00:00:06.265124,18,12,21,COMPLETE
432,246219.15218579074,2025-08-07 12:31:48.663508,2025-08-07 12:31:54.482826,0 days 00:00:05.819318,18,12,21,COMPLETE
433,246219.15218579074,2025-08-07 12:31:48.784443,2025-08-07 12:31:54.910272,0 days 00:00:06.125829,18,12,21,COMPLETE
434,246219.15218579074,2025-08-07 12:31:48.998262,2025-08-07 12:31:54.930852,0 days 00:00:05.932590,18,12,21,COMPLETE
435,246219.15218579074,2025-08-07 12:31:49.610233,2025-08-07 12:31:55.936932,0 days 00:00:06.326699,18,12,21,COMPLETE
436,246219.15218579074,2025-08-07 12:31:49.938718,2025-08-07 12:31:56.810062,0 days 00:00:06.871344,18,12,21,COMPLETE
437,345124.8335368095,2025-08-07 12:31:50.377780,2025-08-07 12:31:55.516450,0 days 00:00:05.138670,19,12,21,COMPLETE
438,232763.69586017556,2025-08-07 12:31:50.623359,2025-08-07 12:31:56.529846,0 days 00:00:05.906487,19,10,21,COMPLETE
439,232763.69586017556,2025-08-07 12:31:50.651594,2025-08-07 12:31:55.978228,0 days 00:00:05.326634,19,10,21,COMPLETE
440,212508.44385773045,2025-08-07 12:31:50.779150,2025-08-07 12:31:56.452901,0 days 00:00:05.673751,19,10,22,COMPLETE
441,345124.8335368095,2025-08-07 12:31:51.483658,2025-08-07 12:31:56.956366,0 days 00:00:05.472708,19,12,21,COMPLETE
442,232763.69586017556,2025-08-07 12:31:51.534045,2025-08-07 12:31:57.535096,0 days 00:00:06.001051,19,10,21,COMPLETE
443,282456.6688389227,2025-08-07 12:31:51.854683,2025-08-07 12:31:57.496929,0 days 00:00:05.642246,19,11,21,COMPLETE
444,232763.69586017556,2025-08-07 12:31:52.527448,2025-08-07 12:31:58.418094,0 days 00:00:05.890646,19,10,21,COMPLETE
445,282456.6688389227,2025-08-07 12:31:52.665454,2025-08-07 12:31:58.470055,0 days 00:00:05.804601,19,11,21,COMPLETE
446,232763.69586017556,2025-08-07 12:31:52.788836,2025-08-07 12:31:58.286486,0 days 00:00:05.497650,19,10,21,COMPLETE
447,232763.69586017556,2025-08-07 12:31:52.925212,2025-08-07 12:31:58.889840,0 days 00:00:05.964628,19,10,21,COMPLETE
448,232763.69586017556,2025-08-07 12:31:53.066045,2025-08-07 12:31:58.886384,0 days 00:00:05.820339,19,10,21,COMPLETE
449,232763.69586017556,2025-08-07 12:31:53.470486,2025-08-07 12:31:59.306955,0 days 00:00:05.836469,19,10,21,COMPLETE
450,232763.69586017556,2025-08-07 12:31:54.574385,2025-08-07 12:31:59.784698,0 days 00:00:05.210313,19,10,21,COMPLETE
451,282456.6688389227,2025-08-07 12:31:54.586830,2025-08-07 12:32:00.704646,0 days 00:00:06.117816,19,11,21,COMPLETE
452,232763.69586017556,2025-08-07 12:31:54.744039,2025-08-07 12:32:00.816326,0 days 00:00:06.072287,19,10,21,COMPLETE
453,232763.69586017556,2025-08-07 12:31:54.923668,2025-08-07 12:32:00.310670,0 days 00:00:05.387002,19,10,21,COMPLETE
454,232763.69586017556,2025-08-07 12:31:54.935335,2025-08-07 12:32:00.818919,0 days 00:00:05.883584,19,10,21,COMPLETE
455,232763.69586017556,2025-08-07 12:31:55.575817,2025-08-07 12:32:01.702370,0 days 00:00:06.126553,19,10,21,COMPLETE
456,282456.6688389227,2025-08-07 12:31:55.984176,2025-08-07 12:32:02.096133,0 days 00:00:06.111957,19,11,21,COMPLETE
457,282456.6688389227,2025-08-07 12:31:55.993058,2025-08-07 12:32:02.204445,0 days 00:00:06.211387,19,11,21,COMPLETE
458,-inf,2025-08-07 12:31:56.478091,2025-08-07 12:32:00.586892,0 days 00:00:04.108801,19,11,18,COMPLETE
459,282456.6688389227,2025-08-07 12:31:56.577984,2025-08-07 12:32:02.094953,0 days 00:00:05.516969,19,11,21,COMPLETE
460,282456.6688389227,2025-08-07 12:31:56.822222,2025-08-07 12:32:02.238623,0 days 00:00:05.416401,19,11,21,COMPLETE
461,-inf,2025-08-07 12:31:57.040871,2025-08-07 12:32:01.510072,0 days 00:00:04.469201,19,11,18,COMPLETE
462,-inf,2025-08-07 12:31:57.509773,2025-08-07 12:32:02.236814,0 days 00:00:04.727041,19,11,18,COMPLETE
463,-inf,2025-08-07 12:31:57.563534,2025-08-07 12:32:02.265424,0 days 00:00:04.701890,19,11,18,COMPLETE
464,282456.6688389227,2025-08-07 12:31:58.448061,2025-08-07 12:32:03.530681,0 days 00:00:05.082620,19,11,21,COMPLETE
465,282456.6688389227,2025-08-07 12:31:58.470655,2025-08-07 12:32:02.719716,0 days 00:00:04.249061,19,11,21,COMPLETE
466,282456.6688389227,2025-08-07 12:31:58.478708,2025-08-07 12:32:03.714260,0 days 00:00:05.235552,19,11,21,COMPLETE
467,8480.148114585607,2025-08-07 12:31:58.893580,2025-08-07 12:32:03.897070,0 days 00:00:05.003490,20,11,26,COMPLETE
468,77852.18148454126,2025-08-07 12:31:58.897649,2025-08-07 12:32:03.763416,0 days 00:00:04.865767,19,11,26,COMPLETE
469,-inf,2025-08-07 12:31:59.312076,2025-08-07 12:32:03.896237,0 days 00:00:04.584161,20,11,18,COMPLETE
470,8480.148114585607,2025-08-07 12:31:59.801694,2025-08-07 12:32:04.443358,0 days 00:00:04.641664,20,11,26,COMPLETE
471,-inf,2025-08-07 12:32:00.456665,2025-08-07 12:32:04.099853,0 days 00:00:03.643188,20,11,18,COMPLETE
472,8480.148114585607,2025-08-07 12:32:00.685143,2025-08-07 12:32:05.086172,0 days 00:00:04.401029,20,11,26,COMPLETE
473,-inf,2025-08-07 12:32:00.767370,2025-08-07 12:32:04.101777,0 days 00:00:03.334407,19,11,18,COMPLETE
474,77852.18148454126,2025-08-07 12:32:00.821089,2025-08-07 12:32:04.871323,0 days 00:00:04.050234,19,11,26,COMPLETE
475,-inf,2025-08-07 12:32:00.829299,2025-08-07 12:32:04.255973,0 days 00:00:03.426674,20,11,20,COMPLETE
476,8480.148114585607,2025-08-07 12:32:01.620460,2025-08-07 12:32:05.561501,0 days 00:00:03.941041,20,11,26,COMPLETE
477,8480.148114585607,2025-08-07 12:32:01.890361,2025-08-07 12:32:05.727500,0 days 00:00:03.837139,20,11,26,COMPLETE
478,-inf,2025-08-07 12:32:02.097563,2025-08-07 12:32:04.790495,0 days 00:00:02.692932,20,11,19,COMPLETE
479,-inf,2025-08-07 12:32:02.100617,2025-08-07 12:32:04.500191,0 days 00:00:02.399574,20,11,19,COMPLETE
480,-inf,2025-08-07 12:32:02.234106,2025-08-07 12:32:05.121294,0 days 00:00:02.887188,20,11,18,COMPLETE
481,-inf,2025-08-07 12:32:02.240291,2025-08-07 12:32:05.007436,0 days 00:00:02.767145,20,11,19,COMPLETE
482,-inf,2025-08-07 12:32:02.242667,2025-08-07 12:32:05.100449,0 days 00:00:02.857782,20,11,20,COMPLETE
483,-inf,2025-08-07 12:32:02.273611,2025-08-07 12:32:05.125559,0 days 00:00:02.851948,20,11,20,COMPLETE
484,-inf,2025-08-07 12:32:02.741723,2025-08-07 12:32:05.799049,0 days 00:00:03.057326,20,11,20,COMPLETE
485,-inf,2025-08-07 12:32:03.652079,2025-08-07 12:32:05.838625,0 days 00:00:02.186546,20,11,20,COMPLETE
486,-inf,2025-08-07 12:32:03.788497,2025-08-07 12:32:05.893743,0 days 00:00:02.105246,20,11,20,COMPLETE
487,-inf,2025-08-07 12:32:03.825384,2025-08-07 12:32:05.957980,0 days 00:00:02.132596,20,11,20,COMPLETE
488,-inf,2025-08-07 12:32:03.904473,2025-08-07 12:32:05.945758,0 days 00:00:02.041285,20,11,20,COMPLETE
489,-inf,2025-08-07 12:32:03.908317,2025-08-07 12:32:05.938438,0 days 00:00:02.030121,20,11,20,COMPLETE
490,-inf,2025-08-07 12:32:04.102295,2025-08-07 12:32:06.205989,0 days 00:00:02.103694,20,11,20,COMPLETE
491,-inf,2025-08-07 12:32:04.111084,2025-08-07 12:32:06.217655,0 days 00:00:02.106571,20,11,20,COMPLETE
492,-inf,2025-08-07 12:32:04.262830,2025-08-07 12:32:06.185992,0 days 00:00:01.923162,20,11,19,COMPLETE
493,-inf,2025-08-07 12:32:04.450878,2025-08-07 12:32:06.275392,0 days 00:00:01.824514,20,11,19,COMPLETE
494,-inf,2025-08-07 12:32:04.504135,2025-08-07 12:32:06.322824,0 days 00:00:01.818689,20,11,20,COMPLETE
495,149084.15609480598,2025-08-07 12:32:04.844521,2025-08-07 12:32:07.070382,0 days 00:00:02.225861,19,11,20,COMPLETE
496,149084.15609480598,2025-08-07 12:32:04.884857,2025-08-07 12:32:07.397276,0 days 00:00:02.512419,19,11,20,COMPLETE
497,-inf,2025-08-07 12:32:05.028894,2025-08-07 12:32:06.367148,0 days 00:00:01.338254,19,11,19,COMPLETE
498,149084.15609480598,2025-08-07 12:32:05.095316,2025-08-07 12:32:06.876303,0 days 00:00:01.780987,19,11,20,COMPLETE
499,-inf,2025-08-07 12:32:05.109242,2025-08-07 12:32:06.426783,0 days 00:00:01.317541,19,11,19,COMPLETE
500,149084.15609480598,2025-08-07 12:32:05.134368,2025-08-07 12:32:08.083527,0 days 00:00:02.949159,19,11,20,COMPLETE
501,149084.15609480598,2025-08-07 12:32:05.138412,2025-08-07 12:32:08.034987,0 days 00:00:02.896575,19,11,20,COMPLETE
502,149084.15609480598,2025-08-07 12:32:05.594238,2025-08-07 12:32:08.364647,0 days 00:00:02.770409,19,11,20,COMPLETE
503,149084.15609480598,2025-08-07 12:32:05.731714,2025-08-07 12:32:08.570086,0 days 00:00:02.838372,19,11,20,COMPLETE
504,149084.15609480598,2025-08-07 12:32:05.804265,2025-08-07 12:32:08.636481,0 days 00:00:02.832216,19,11,20,COMPLETE
505,149084.15609480598,2025-08-07 12:32:05.841321,2025-08-07 12:32:09.199238,0 days 00:00:03.357917,19,11,20,COMPLETE
506,149084.15609480598,2025-08-07 12:32:05.900298,2025-08-07 12:32:09.268195,0 days 00:00:03.367897,19,11,20,COMPLETE
507,149084.15609480598,2025-08-07 12:32:05.943793,2025-08-07 12:32:09.867148,0 days 00:00:03.923355,19,11,20,COMPLETE
508,149084.15609480598,2025-08-07 12:32:05.955814,2025-08-07 12:32:09.784336,0 days 00:00:03.828522,19,11,20,COMPLETE
509,-inf,2025-08-07 12:32:05.962191,2025-08-07 12:32:09.279899,0 days 00:00:03.317708,19,11,19,COMPLETE
510,149084.15609480598,2025-08-07 12:32:06.188453,2025-08-07 12:32:10.993239,0 days 00:00:04.804786,19,11,20,COMPLETE
511,282456.6688389227,2025-08-07 12:32:06.211774,2025-08-07 12:32:10.226112,0 days 00:00:04.014338,19,11,21,COMPLETE
512,282456.6688389227,2025-08-07 12:32:06.223798,2025-08-07 12:32:10.649094,0 days 00:00:04.425296,19,11,21,COMPLETE
513,232763.69586017556,2025-08-07 12:32:06.280156,2025-08-07 12:32:11.610363,0 days 00:00:05.330207,19,10,21,COMPLETE
514,232763.69586017556,2025-08-07 12:32:06.331318,2025-08-07 12:32:11.508337,0 days 00:00:05.177019,19,10,21,COMPLETE
515,232763.69586017556,2025-08-07 12:32:06.373547,2025-08-07 12:32:11.766567,0 days 00:00:05.393020,19,10,21,COMPLETE
516,232763.69586017556,2025-08-07 12:32:06.460439,2025-08-07 12:32:11.948528,0 days 00:00:05.488089,19,10,21,COMPLETE
517,232763.69586017556,2025-08-07 12:32:06.913237,2025-08-07 12:32:11.967769,0 days 00:00:05.054532,19,10,21,COMPLETE
518,232763.69586017556,2025-08-07 12:32:07.213592,2025-08-07 12:32:11.730337,0 days 00:00:04.516745,19,10,21,COMPLETE
519,232763.69586017556,2025-08-07 12:32:07.417006,2025-08-07 12:32:12.385330,0 days 00:00:04.968324,19,10,21,COMPLETE
520,232763.69586017556,2025-08-07 12:32:08.121415,2025-08-07 12:32:13.167513,0 days 00:00:05.046098,19,10,21,COMPLETE
521,232763.69586017556,2025-08-07 12:32:08.166124,2025-08-07 12:32:12.108882,0 days 00:00:03.942758,19,10,21,COMPLETE
522,232763.69586017556,2025-08-07 12:32:08.390349,2025-08-07 12:32:12.692421,0 days 00:00:04.302072,19,10,21,COMPLETE
523,232763.69586017556,2025-08-07 12:32:08.606998,2025-08-07 12:32:13.059226,0 days 00:00:04.452228,19,10,21,COMPLETE
524,232763.69586017556,2025-08-07 12:32:08.645952,2025-08-07 12:32:13.407914,0 days 00:00:04.761962,19,10,21,COMPLETE
525,232763.69586017556,2025-08-07 12:32:09.225701,2025-08-07 12:32:13.947048,0 days 00:00:04.721347,19,10,21,COMPLETE
526,232763.69586017556,2025-08-07 12:32:09.270625,2025-08-07 12:32:13.958027,0 days 00:00:04.687402,19,10,21,COMPLETE
527,232763.69586017556,2025-08-07 12:32:09.293567,2025-08-07 12:32:14.183525,0 days 00:00:04.889958,19,10,21,COMPLETE
528,232763.69586017556,2025-08-07 12:32:09.845524,2025-08-07 12:32:14.796612,0 days 00:00:04.951088,19,10,21,COMPLETE
529,232763.69586017556,2025-08-07 12:32:09.880924,2025-08-07 12:32:14.504819,0 days 00:00:04.623895,19,10,21,COMPLETE
530,232763.69586017556,2025-08-07 12:32:10.232765,2025-08-07 12:32:15.173476,0 days 00:00:04.940711,19,10,21,COMPLETE
531,232763.69586017556,2025-08-07 12:32:10.673042,2025-08-07 12:32:16.142966,0 days 00:00:05.469924,19,10,21,COMPLETE
532,81873.56865871428,2025-08-07 12:32:11.128286,2025-08-07 12:32:16.160910,0 days 00:00:05.032624,15,10,21,COMPLETE
533,232763.69586017556,2025-08-07 12:32:11.559167,2025-08-07 12:32:16.219147,0 days 00:00:04.659980,19,10,21,COMPLETE
534,232763.69586017556,2025-08-07 12:32:11.636278,2025-08-07 12:32:16.968957,0 days 00:00:05.332679,19,10,21,COMPLETE
535,232763.69586017556,2025-08-07 12:32:11.770975,2025-08-07 12:32:16.337362,0 days 00:00:04.566387,19,10,21,COMPLETE
536,232763.69586017556,2025-08-07 12:32:11.951639,2025-08-07 12:32:17.098447,0 days 00:00:05.146808,19,10,21,COMPLETE
537,23268.866417178764,2025-08-07 12:32:11.808368,2025-08-07 12:32:17.191212,0 days 00:00:05.382844,19,10,36,COMPLETE
538,232763.69586017556,2025-08-07 12:32:12.066672,2025-08-07 12:32:18.612553,0 days 00:00:06.545881,19,10,21,COMPLETE
539,23975.04811023316,2025-08-07 12:32:12.163235,2025-08-07 12:32:17.868481,0 days 00:00:05.705246,11,11,21,COMPLETE
540,106918.57889943675,2025-08-07 12:32:12.406129,2025-08-07 12:32:17.700068,0 days 00:00:05.293939,15,11,21,COMPLETE
541,26555.91287452454,2025-08-07 12:32:12.763871,2025-08-07 12:32:18.132195,0 days 00:00:05.368324,19,11,32,COMPLETE
542,282456.6688389227,2025-08-07 12:32:13.156387,2025-08-07 12:32:18.884998,0 days 00:00:05.728611,19,11,21,COMPLETE
543,282456.6688389227,2025-08-07 12:32:13.175958,2025-08-07 12:32:18.788719,0 days 00:00:05.612761,19,11,21,COMPLETE
544,282456.6688389227,2025-08-07 12:32:13.415195,2025-08-07 12:32:20.081192,0 days 00:00:06.665997,19,11,21,COMPLETE
545,65509.20624156265,2025-08-07 12:32:13.966068,2025-08-07 12:32:20.074831,0 days 00:00:06.108763,15,11,32,COMPLETE
546,65509.20624156265,2025-08-07 12:32:13.983367,2025-08-07 12:32:20.016269,0 days 00:00:06.032902,15,11,32,COMPLETE
547,282456.6688389227,2025-08-07 12:32:14.229976,2025-08-07 12:32:20.454689,0 days 00:00:06.224713,19,11,21,COMPLETE
548,23975.04811023316,2025-08-07 12:32:14.505720,2025-08-07 12:32:20.678457,0 days 00:00:06.172737,11,11,21,COMPLETE
549,65509.20624156265,2025-08-07 12:32:14.817228,2025-08-07 12:32:20.987829,0 days 00:00:06.170601,15,11,32,COMPLETE
550,63579.49405696281,2025-08-07 12:32:15.176190,2025-08-07 12:32:21.183135,0 days 00:00:06.006945,14,11,34,COMPLETE
551,-inf,2025-08-07 12:32:16.180179,2025-08-07 12:32:21.240164,0 days 00:00:05.059985,19,11,19,COMPLETE
552,314024.91896106227,2025-08-07 12:32:16.252964,2025-08-07 12:32:21.951413,0 days 00:00:05.698449,19,11,24,COMPLETE
553,176902.3417548246,2025-08-07 12:32:16.261356,2025-08-07 12:32:22.132082,0 days 00:00:05.870726,14,11,32,COMPLETE
554,26555.91287452454,2025-08-07 12:32:16.339447,2025-08-07 12:32:22.018149,0 days 00:00:05.678702,19,11,32,COMPLETE
555,28830.807931605523,2025-08-07 12:32:17.023761,2025-08-07 12:32:22.447943,0 days 00:00:05.424182,19,11,36,COMPLETE
556,-inf,2025-08-07 12:32:17.124247,2025-08-07 12:32:21.648901,0 days 00:00:04.524654,19,11,19,COMPLETE
557,314024.91896106227,2025-08-07 12:32:17.197413,2025-08-07 12:32:23.016089,0 days 00:00:05.818676,19,11,24,COMPLETE
558,14952.86468567518,2025-08-07 12:32:17.724748,2025-08-07 12:32:22.946345,0 days 00:00:05.221597,12,11,24,COMPLETE
559,28405.57168253301,2025-08-07 12:32:17.927257,2025-08-07 12:32:23.477420,0 days 00:00:05.550163,19,11,34,COMPLETE
560,-inf,2025-08-07 12:32:18.205586,2025-08-07 12:32:23.023488,0 days 00:00:04.817902,19,11,19,COMPLETE
561,314024.91896106227,2025-08-07 12:32:18.648507,2025-08-07 12:32:23.655709,0 days 00:00:05.007202,19,11,24,COMPLETE
562,-inf,2025-08-07 12:32:18.826431,2025-08-07 12:32:23.525898,0 days 00:00:04.699467,19,8,19,COMPLETE
563,314024.91896106227,2025-08-07 12:32:18.891086,2025-08-07 12:32:24.030267,0 days 00:00:05.139181,19,11,24,COMPLETE
564,28405.57168253301,2025-08-07 12:32:20.087522,2025-08-07 12:32:24.656869,0 days 00:00:04.569347,19,11,34,COMPLETE
565,-inf,2025-08-07 12:32:20.094301,2025-08-07 12:32:24.253980,0 days 00:00:04.159679,19,11,19,COMPLETE
566,-inf,2025-08-07 12:32:20.106455,2025-08-07 12:32:24.260178,0 days 00:00:04.153723,19,11,19,COMPLETE
567,-inf,2025-08-07 12:32:20.475109,2025-08-07 12:32:24.293415,0 days 00:00:03.818306,19,11,19,COMPLETE
568,10468.045856454168,2025-08-07 12:32:20.691339,2025-08-07 12:32:25.217445,0 days 00:00:04.526106,12,11,25,COMPLETE
569,340442.8729871132,2025-08-07 12:32:21.009139,2025-08-07 12:32:25.211868,0 days 00:00:04.202729,19,8,30,COMPLETE
570,283250.68881700677,2025-08-07 12:32:21.186594,2025-08-07 12:32:25.782459,0 days 00:00:04.595865,19,11,22,COMPLETE
571,241982.9282521387,2025-08-07 12:32:21.251473,2025-08-07 12:32:25.783517,0 days 00:00:04.532044,19,11,25,COMPLETE
572,13647.56375006801,2025-08-07 12:32:21.682452,2025-08-07 12:32:26.323295,0 days 00:00:04.640843,19,20,24,COMPLETE
573,219275.13142415308,2025-08-07 12:32:21.999266,2025-08-07 12:32:26.582106,0 days 00:00:04.582840,19,8,24,COMPLETE
574,197469.18246150424,2025-08-07 12:32:22.105052,2025-08-07 12:32:27.113478,0 days 00:00:05.008426,20,8,24,COMPLETE
575,219275.13142415308,2025-08-07 12:32:22.136577,2025-08-07 12:32:27.308308,0 days 00:00:05.171731,19,8,24,COMPLETE
576,194719.2428577614,2025-08-07 12:32:22.460161,2025-08-07 12:32:27.058926,0 days 00:00:04.598765,20,11,24,COMPLETE
577,197469.18246150424,2025-08-07 12:32:22.949276,2025-08-07 12:32:28.128481,0 days 00:00:05.179205,20,8,24,COMPLETE
578,88591.18386079538,2025-08-07 12:32:23.028151,2025-08-07 12:32:28.159414,0 days 00:00:05.131263,20,11,25,COMPLETE
579,88591.18386079538,2025-08-07 12:32:23.031481,2025-08-07 12:32:28.140590,0 days 00:00:05.109109,20,11,25,COMPLETE
580,16588.2824048869,2025-08-07 12:32:23.492075,2025-08-07 12:32:28.648923,0 days 00:00:05.156848,6,11,25,COMPLETE
581,88591.18386079538,2025-08-07 12:32:23.594951,2025-08-07 12:32:28.795798,0 days 00:00:05.200847,20,11,25,COMPLETE
582,241542.7195037949,2025-08-07 12:32:23.662813,2025-08-07 12:32:29.036404,0 days 00:00:05.373591,20,8,25,COMPLETE
583,88591.18386079538,2025-08-07 12:32:24.033266,2025-08-07 12:32:29.359545,0 days 00:00:05.326279,20,11,25,COMPLETE
584,308806.2798591956,2025-08-07 12:32:24.258875,2025-08-07 12:32:30.559637,0 days 00:00:06.300762,20,9,24,COMPLETE
585,88591.18386079538,2025-08-07 12:32:24.272597,2025-08-07 12:32:30.686575,0 days 00:00:06.413978,20,11,25,COMPLETE
586,20769.98264002839,2025-08-07 12:32:24.300693,2025-08-07 12:32:29.880397,0 days 00:00:05.579704,7,11,25,COMPLETE
587,7479.042741625552,2025-08-07 12:32:24.670438,2025-08-07 12:32:30.751653,0 days 00:00:06.081215,20,20,25,COMPLETE
588,88591.18386079538,2025-08-07 12:32:25.215072,2025-08-07 12:32:31.378140,0 days 00:00:06.163068,20,11,25,COMPLETE
589,83601.02152710533,2025-08-07 12:32:25.223981,2025-08-07 12:32:31.301698,0 days 00:00:06.077717,20,8,30,COMPLETE
590,197469.18246150424,2025-08-07 12:32:25.786479,2025-08-07 12:32:31.908031,0 days 00:00:06.121552,20,8,24,COMPLETE
591,47904.64792143143,2025-08-07 12:32:25.790641,2025-08-07 12:32:31.949633,0 days 00:00:06.158992,20,9,30,COMPLETE
592,47904.64792143143,2025-08-07 12:32:26.368024,2025-08-07 12:32:32.569292,0 days 00:00:06.201268,20,9,30,COMPLETE
593,142208.42784049027,2025-08-07 12:32:26.662237,2025-08-07 12:32:32.928541,0 days 00:00:06.266304,20,8,29,COMPLETE
594,64545.911836864514,2025-08-07 12:32:27.074306,2025-08-07 12:32:33.379331,0 days 00:00:06.305025,7,7,29,COMPLETE
595,269648.78800035716,2025-08-07 12:32:27.157421,2025-08-07 12:32:32.800093,0 days 00:00:05.642672,20,9,25,COMPLETE
596,269648.78800035716,2025-08-07 12:32:27.315414,2025-08-07 12:32:33.416944,0 days 00:00:06.101530,20,9,25,COMPLETE
597,47904.64792143143,2025-08-07 12:32:28.144696,2025-08-07 12:32:34.804925,0 days 00:00:06.660229,20,9,30,COMPLETE
598,142208.42784049027,2025-08-07 12:32:28.150431,2025-08-07 12:32:34.512616,0 days 00:00:06.362185,20,8,29,COMPLETE
599,111936.40995730921,2025-08-07 12:32:28.168963,2025-08-07 12:32:34.554400,0 days 00:00:06.385437,20,7,25,COMPLETE
600,19348.07750767526,2025-08-07 12:32:28.731941,2025-08-07 12:32:34.685251,0 days 00:00:05.953310,20,11,29,COMPLETE
601,279502.71795330377,2025-08-07 12:32:28.834035,2025-08-07 12:32:34.838431,0 days 00:00:06.004396,19,9,26,COMPLETE
602,279502.71795330377,2025-08-07 12:32:29.042861,2025-08-07 12:32:35.161775,0 days 00:00:06.118914,19,9,26,COMPLETE
603,208047.18479281163,2025-08-07 12:32:29.364626,2025-08-07 12:32:35.493902,0 days 00:00:06.129276,19,9,29,COMPLETE
604,8835.30052930021,2025-08-07 12:32:29.913571,2025-08-07 12:32:36.523204,0 days 00:00:06.609633,19,19,26,COMPLETE
605,19348.07750767526,2025-08-07 12:32:30.574377,2025-08-07 12:32:36.467038,0 days 00:00:05.892661,20,11,29,COMPLETE
606,47904.64792143143,2025-08-07 12:32:30.708820,2025-08-07 12:32:36.305076,0 days 00:00:05.596256,20,9,30,COMPLETE
607,197469.18246150424,2025-08-07 12:32:30.754545,2025-08-07 12:32:36.882141,0 days 00:00:06.127596,20,8,24,COMPLETE
608,79046.64775097933,2025-08-07 12:32:31.354399,2025-08-07 12:32:37.446876,0 days 00:00:06.092477,20,9,29,COMPLETE
609,324817.28169356496,2025-08-07 12:32:31.381229,2025-08-07 12:32:37.309419,0 days 00:00:05.928190,19,7,30,COMPLETE
610,190707.50707151965,2025-08-07 12:32:31.943132,2025-08-07 12:32:38.040876,0 days 00:00:06.097744,19,9,28,COMPLETE
611,279502.71795330377,2025-08-07 12:32:31.952938,2025-08-07 12:32:37.954029,0 days 00:00:06.001091,19,9,26,COMPLETE
612,78732.75370716082,2025-08-07 12:32:32.584759,2025-08-07 12:32:38.585510,0 days 00:00:06.000751,19,7,26,COMPLETE
613,190707.50707151965,2025-08-07 12:32:32.819972,2025-08-07 12:32:38.756436,0 days 00:00:05.936464,19,9,28,COMPLETE
614,190707.50707151965,2025-08-07 12:32:32.939363,2025-08-07 12:32:39.162761,0 days 00:00:06.223398,19,9,28,COMPLETE
615,279502.71795330377,2025-08-07 12:32:33.419972,2025-08-07 12:32:39.261190,0 days 00:00:05.841218,19,9,26,COMPLETE
616,77852.18148454126,2025-08-07 12:32:33.425087,2025-08-07 12:32:39.581560,0 days 00:00:06.156473,19,11,26,COMPLETE
