number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
733,13249.337140847769,2025-08-06 11:09:37.669375,2025-08-06 11:13:28.311967,0 days 00:03:50.642592,1.446527609764881,10,81,COMPLETE
734,13356.876156459015,2025-08-06 11:09:37.682549,2025-08-06 11:11:48.905377,0 days 00:02:11.222828,1.4497194331561152,10,76,COMPLETE
735,14778.056089600448,2025-08-06 11:09:37.689099,2025-08-06 11:11:49.560548,0 days 00:02:11.871449,1.5219250311491705,10,78,COMPLETE
736,6460.379097373355,2025-08-06 11:09:37.736102,2025-08-06 11:11:50.284599,0 days 00:02:12.548497,1.4473816944690363,27,79,COMPLETE
737,13991.040777933602,2025-08-06 11:09:37.739754,2025-08-06 11:13:28.230085,0 days 00:03:50.490331,1.473525325121768,10,80,COMPLETE
738,3485.2115006132008,2025-08-06 11:09:37.740653,2025-08-06 11:14:24.219427,0 days 00:04:46.478774,1.4799637001989847,33,79,COMPLETE
739,9135.679637564657,2025-08-06 11:09:37.747939,2025-08-06 11:13:30.140705,0 days 00:03:52.392766,3.9119178163720325,10,27,COMPLETE
740,14549.944138795414,2025-08-06 11:09:37.762939,2025-08-06 11:13:24.904063,0 days 00:03:47.141124,1.517633464995292,10,78,COMPLETE
741,5343.860329515545,2025-08-06 11:09:37.769172,2025-08-06 11:14:24.253062,0 days 00:04:46.483890,3.903717056332966,10,79,COMPLETE
742,27870.339512761388,2025-08-06 11:09:37.776824,2025-08-06 11:10:44.143849,0 days 00:01:06.367025,1.4794627725033929,10,25,COMPLETE
743,14462.529346117874,2025-08-06 11:09:37.789809,2025-08-06 11:14:24.149035,0 days 00:04:46.359226,1.5378962659240825,10,79,COMPLETE
744,13991.040777933602,2025-08-06 11:09:37.796861,2025-08-06 11:10:43.779309,0 days 00:01:05.982448,1.47926943178488,10,78,COMPLETE
745,6330.171799466532,2025-08-06 11:09:37.799304,2025-08-06 11:14:22.195020,0 days 00:04:44.395716,3.845306144345622,10,80,COMPLETE
746,14778.056089600448,2025-08-06 11:09:37.801072,2025-08-06 11:11:52.347138,0 days 00:02:14.546066,1.5294370126222296,10,79,COMPLETE
747,21197.198112451435,2025-08-06 11:09:37.805055,2025-08-06 11:14:53.432544,0 days 00:05:15.627489,1.5269482120950801,10,55,COMPLETE
748,13991.040777933602,2025-08-06 11:09:37.806547,2025-08-06 11:14:23.166327,0 days 00:04:45.359780,1.4648007373032383,10,80,COMPLETE
749,13991.040777933602,2025-08-06 11:09:37.815890,2025-08-06 11:14:23.101845,0 days 00:04:45.285955,1.4644844880149452,10,79,COMPLETE
750,6094.835357964413,2025-08-06 11:09:37.845094,2025-08-06 11:14:54.475931,0 days 00:05:16.630837,1.4810712309569058,27,79,COMPLETE
751,6275.094852149754,2025-08-06 11:09:37.852080,2025-08-06 11:13:24.078498,0 days 00:03:46.226418,1.4977318379119233,27,80,COMPLETE
752,6330.171799466532,2025-08-06 11:09:37.854305,2025-08-06 11:13:26.839245,0 days 00:03:48.984940,3.864827735743988,10,80,COMPLETE
753,14191.037655672451,2025-08-06 11:09:37.885672,2025-08-06 11:13:31.822641,0 days 00:03:53.936969,1.5103541290369724,10,79,COMPLETE
754,15475.741596651585,2025-08-06 11:09:37.887462,2025-08-06 11:13:30.471483,0 days 00:03:52.584021,1.4896755726810582,10,80,COMPLETE
755,13991.040777933602,2025-08-06 11:09:37.927016,2025-08-06 11:11:52.635087,0 days 00:02:14.708071,1.4832715239915808,11,79,COMPLETE
756,27998.172383320954,2025-08-06 11:09:37.934273,2025-08-06 11:13:33.525207,0 days 00:03:55.590934,1.512357022499153,10,26,COMPLETE
757,10838.024843237768,2025-08-06 11:09:37.967973,2025-08-06 11:14:21.903355,0 days 00:04:43.935382,3.917630827643627,27,80,COMPLETE
758,5920.6288104127125,2025-08-06 11:09:37.987678,2025-08-06 11:14:23.700325,0 days 00:04:45.712647,3.923082863659539,9,80,COMPLETE
759,3374.3853574700997,2025-08-06 11:09:38.004198,2025-08-06 11:11:54.674692,0 days 00:02:16.670494,1.4964343182369186,33,77,COMPLETE
760,3843.6149349078464,2025-08-06 11:09:38.029429,2025-08-06 11:10:44.498077,0 days 00:01:06.468648,1.4765295114355215,33,80,COMPLETE
761,5343.860329515545,2025-08-06 11:09:38.049676,2025-08-06 11:10:44.376396,0 days 00:01:06.326720,3.9052120069572953,10,79,COMPLETE
762,17237.830765045863,2025-08-06 11:09:38.051025,2025-08-06 11:13:28.424157,0 days 00:03:50.373132,1.524266003011303,20,78,COMPLETE
763,14807.63192842946,2025-08-06 11:09:38.086169,2025-08-06 11:13:32.975539,0 days 00:03:54.889370,1.5374425280860116,10,78,COMPLETE
764,22081.101827553204,2025-08-06 11:09:38.094098,2025-08-06 11:14:26.382908,0 days 00:04:48.288810,1.4775866078599713,20,26,COMPLETE
765,29339.726811576806,2025-08-06 11:09:38.109509,2025-08-06 11:13:29.264688,0 days 00:03:51.155179,1.4534725210015913,10,36,COMPLETE
766,1008.8825805061454,2025-08-06 11:09:38.153742,2025-08-06 11:14:52.421623,0 days 00:05:14.267881,3.8550203430645773,33,79,COMPLETE
767,15475.741596651585,2025-08-06 11:09:38.159058,2025-08-06 11:11:58.179224,0 days 00:02:20.020166,1.494576743845577,10,81,COMPLETE
768,7104.723624209815,2025-08-06 11:09:38.162899,2025-08-06 11:13:28.541899,0 days 00:03:50.379000,3.7744457606421506,10,80,COMPLETE
769,14191.037655672451,2025-08-06 11:09:38.165842,2025-08-06 11:11:57.545571,0 days 00:02:19.379729,1.5002710521814748,10,77,COMPLETE
770,5809.3183874785145,2025-08-06 11:09:38.166998,2025-08-06 11:14:27.615192,0 days 00:04:49.448194,3.8808710618355877,9,77,COMPLETE
771,23654.33025898666,2025-08-06 11:09:38.168537,2025-08-06 11:14:27.742657,0 days 00:04:49.574120,1.4629151192759147,9,54,COMPLETE
772,15475.741596651585,2025-08-06 11:09:38.169893,2025-08-06 11:13:33.496688,0 days 00:03:55.326795,1.487843077279392,10,80,COMPLETE
773,11714.038063786284,2025-08-06 11:09:38.171439,2025-08-06 11:11:53.689815,0 days 00:02:15.518376,3.904082478478746,10,41,COMPLETE
774,14770.705876222291,2025-08-06 11:09:38.173028,2025-08-06 11:14:51.510944,0 days 00:05:13.337916,3.9082210133278377,33,26,COMPLETE
775,3181.977160010295,2025-08-06 11:09:38.174920,2025-08-06 11:11:59.183151,0 days 00:02:21.008231,3.7567025546046553,20,80,COMPLETE
776,1125.8618964004133,2025-08-06 11:09:38.178522,2025-08-06 11:13:31.218111,0 days 00:03:53.039589,3.8060796251940174,33,81,COMPLETE
777,5809.3183874785145,2025-08-06 11:09:38.180661,2025-08-06 11:13:32.209294,0 days 00:03:54.028633,3.8917622987621607,9,80,COMPLETE
778,6506.184426097207,2025-08-06 11:09:38.183684,2025-08-06 11:11:59.174363,0 days 00:02:20.990679,3.7845187696768314,9,78,COMPLETE
779,8710.719510023817,2025-08-06 11:09:38.185270,2025-08-06 11:14:53.848499,0 days 00:05:15.663229,3.9079144352063517,9,26,COMPLETE
780,5912.213253856733,2025-08-06 11:09:38.189180,2025-08-06 11:13:32.927735,0 days 00:03:54.738555,3.8465004625610453,20,78,COMPLETE
781,14191.037655672451,2025-08-06 11:09:38.190183,2025-08-06 11:13:30.080283,0 days 00:03:51.890100,1.5096892353614664,10,78,COMPLETE
782,5809.3183874785145,2025-08-06 11:09:38.195513,2025-08-06 11:11:55.203099,0 days 00:02:17.007586,3.8736001252015155,9,79,COMPLETE
783,27660.49901396914,2025-08-06 11:09:38.196724,2025-08-06 11:14:30.951464,0 days 00:04:52.754740,1.5221049646310527,10,27,COMPLETE
784,14191.037655672451,2025-08-06 11:09:38.198749,2025-08-06 11:11:57.538497,0 days 00:02:19.339748,1.5110916959416398,10,78,COMPLETE
785,6419.716361072046,2025-08-06 11:09:38.200183,2025-08-06 11:10:46.699918,0 days 00:01:08.499735,3.8798744172422697,10,78,COMPLETE
786,14110.63883451489,2025-08-06 11:09:38.201731,2025-08-06 11:14:53.372506,0 days 00:05:15.170775,1.5127467168535662,9,79,COMPLETE
787,13991.040777933602,2025-08-06 11:09:38.205104,2025-08-06 11:10:46.041394,0 days 00:01:07.836290,1.4835102820320314,10,77,COMPLETE
788,5751.301723269608,2025-08-06 11:09:38.206531,2025-08-06 11:13:31.563402,0 days 00:03:53.356871,3.9175720234703646,9,80,COMPLETE
789,12995.35094460128,2025-08-06 11:09:38.208315,2025-08-06 11:14:27.844148,0 days 00:04:49.635833,1.4753080274640331,33,26,COMPLETE
790,13991.040777933602,2025-08-06 11:09:38.217439,2025-08-06 11:13:37.245982,0 days 00:03:59.028543,1.4815491443837912,10,80,COMPLETE
791,15137.605625590824,2025-08-06 11:09:38.218254,2025-08-06 11:11:58.567324,0 days 00:02:20.349070,1.457052727480716,10,78,COMPLETE
792,5700.832270991105,2025-08-06 11:09:38.219170,2025-08-06 11:14:27.143605,0 days 00:04:48.924435,3.8294757580239143,9,80,COMPLETE
793,15083.594588993152,2025-08-06 11:09:38.221925,2025-08-06 11:11:59.983415,0 days 00:02:21.761490,1.4749140086703743,9,81,COMPLETE
794,5343.860329515545,2025-08-06 11:09:38.222903,2025-08-06 11:14:27.856444,0 days 00:04:49.633541,3.909792974131478,10,80,COMPLETE
795,5343.860329515545,2025-08-06 11:09:38.226736,2025-08-06 11:12:01.268262,0 days 00:02:23.041526,3.9221594101955435,10,81,COMPLETE
796,4685.582426604784,2025-08-06 11:09:38.230015,2025-08-06 11:14:53.590893,0 days 00:05:15.360878,1.5324288753172988,33,77,COMPLETE
797,15137.605625590824,2025-08-06 11:09:38.233262,2025-08-06 11:14:29.891203,0 days 00:04:51.657941,1.4553147145429939,10,79,COMPLETE
798,3905.8998566161627,2025-08-06 11:09:38.234603,2025-08-06 11:13:36.088930,0 days 00:03:57.854327,1.5213254117142974,33,78,COMPLETE
799,6430.318038383098,2025-08-06 11:09:38.237061,2025-08-06 11:14:25.367709,0 days 00:04:47.130648,3.9684948879689745,10,78,COMPLETE
800,13173.093787885202,2025-08-06 11:09:38.238202,2025-08-06 11:12:01.593781,0 days 00:02:23.355579,1.5269148788557019,9,80,COMPLETE
801,5343.860329515545,2025-08-06 11:09:38.240152,2025-08-06 11:13:35.174934,0 days 00:03:56.934782,3.9194273059787346,10,80,COMPLETE
802,12276.12021258576,2025-08-06 11:09:38.242048,2025-08-06 11:14:28.747289,0 days 00:04:50.505241,1.5078478225704781,20,79,COMPLETE
803,7692.89153473901,2025-08-06 11:09:38.244961,2025-08-06 11:11:58.318768,0 days 00:02:20.073807,3.924848872206184,10,55,COMPLETE
804,8123.377897909501,2025-08-06 11:09:38.247181,2025-08-06 11:13:32.935576,0 days 00:03:54.688395,3.845193610549566,9,27,COMPLETE
805,15475.741596651585,2025-08-06 11:09:38.249994,2025-08-06 11:10:47.455497,0 days 00:01:09.205503,1.487240999727328,10,80,COMPLETE
806,3921.447439663606,2025-08-06 11:09:38.253181,2025-08-06 11:13:35.968951,0 days 00:03:57.715770,1.5139161462472606,33,77,COMPLETE
807,737.5676129071758,2025-08-06 11:09:38.254106,2025-08-06 11:13:37.233913,0 days 00:03:58.979807,3.8964562419693367,33,78,COMPLETE
808,5338.106324908955,2025-08-06 11:09:38.254908,2025-08-06 11:12:01.162169,0 days 00:02:22.907261,3.902164457427591,10,79,COMPLETE
809,6330.171799466532,2025-08-06 11:09:38.256345,2025-08-06 11:11:59.920240,0 days 00:02:21.663895,3.8361933361263443,10,79,COMPLETE
810,27907.941506001385,2025-08-06 11:09:38.258980,2025-08-06 11:12:01.518894,0 days 00:02:23.259914,1.5010041769268605,10,26,COMPLETE
811,14010.638885072089,2025-08-06 11:09:38.260701,2025-08-06 11:13:36.768755,0 days 00:03:58.508054,1.5306000389036993,10,79,COMPLETE
812,5809.3183874785145,2025-08-06 11:09:38.262242,2025-08-06 11:13:36.548847,0 days 00:03:58.286605,3.8621214641946886,9,79,COMPLETE
813,3551.891039924158,2025-08-06 11:09:38.264516,2025-08-06 11:12:02.785907,0 days 00:02:24.521391,1.5025068172150577,33,77,COMPLETE
814,9493.213800255711,2025-08-06 11:09:38.269566,2025-08-06 11:12:00.804382,0 days 00:02:22.534816,3.8565748700792564,10,27,COMPLETE
815,5751.301723269608,2025-08-06 11:09:38.277543,2025-08-06 11:14:27.933530,0 days 00:04:49.655987,3.9169246536791107,9,80,COMPLETE
816,12327.0026572018,2025-08-06 11:09:38.280304,2025-08-06 11:14:29.890270,0 days 00:04:51.609966,1.5075366177552305,9,94,COMPLETE
817,28842.688960629595,2025-08-06 11:09:38.281212,2025-08-06 11:14:29.617105,0 days 00:04:51.335893,1.528476500338911,10,26,COMPLETE
818,10658.153808966577,2025-08-06 11:09:38.281965,2025-08-06 11:13:35.476424,0 days 00:03:57.194459,1.4918069035592596,20,80,COMPLETE
819,5343.860329515545,2025-08-06 11:09:38.283054,2025-08-06 11:13:36.940636,0 days 00:03:58.657582,3.9041171071776892,10,77,COMPLETE
820,10658.153808966577,2025-08-06 11:09:38.285164,2025-08-06 11:14:29.280801,0 days 00:04:50.995637,1.4872368793564648,20,80,COMPLETE
821,10658.153808966577,2025-08-06 11:09:38.286182,2025-08-06 11:12:02.642827,0 days 00:02:24.356645,1.4898024632151277,20,77,COMPLETE
822,3430.3644840959696,2025-08-06 11:09:38.295136,2025-08-06 11:13:38.065927,0 days 00:03:59.770791,1.4651326202978123,33,81,COMPLETE
823,15083.594588993152,2025-08-06 11:09:38.297029,2025-08-06 11:13:36.636028,0 days 00:03:58.338999,1.4761751064130058,9,81,COMPLETE
824,15620.16570381844,2025-08-06 11:09:38.310396,2025-08-06 11:13:40.019533,0 days 00:04:01.709137,1.5707635444477346,10,79,COMPLETE
825,5338.106324908955,2025-08-06 11:09:38.333970,2025-08-06 11:13:36.405502,0 days 00:03:58.071532,3.9017304154771395,10,81,COMPLETE
826,12307.759627667383,2025-08-06 11:09:38.359165,2025-08-06 11:14:54.268844,0 days 00:05:15.909679,1.461964897107131,27,26,COMPLETE
827,13630.560281917185,2025-08-06 11:09:38.381569,2025-08-06 11:14:30.738622,0 days 00:04:52.357053,1.5031076451644845,9,80,COMPLETE
828,15135.215479041064,2025-08-06 11:09:38.389654,2025-08-06 11:12:08.253641,0 days 00:02:29.863987,1.5414242869467936,10,80,COMPLETE
829,13137.645769575094,2025-08-06 11:09:38.396676,2025-08-06 11:14:31.973205,0 days 00:04:53.576529,3.9140536047803787,20,79,COMPLETE
830,6872.406559256189,2025-08-06 11:09:38.402947,2025-08-06 11:13:35.441569,0 days 00:03:57.038622,3.766726749788443,9,78,COMPLETE
831,8547.564183289829,2025-08-06 11:09:38.409890,2025-08-06 11:13:39.820776,0 days 00:04:01.410886,3.8349920052719586,9,26,COMPLETE
832,35129.0648377716,2025-08-06 11:09:38.423541,2025-08-06 11:12:06.474901,0 days 00:02:28.051360,1.440805811395149,10,26,COMPLETE
833,13991.040777933602,2025-08-06 11:09:38.444958,2025-08-06 11:13:42.418842,0 days 00:04:03.973884,1.4933348987820583,11,81,COMPLETE
834,14191.037655672451,2025-08-06 11:09:38.459541,2025-08-06 11:12:08.298952,0 days 00:02:29.839411,1.5006270166159172,10,80,COMPLETE
835,3551.891039924158,2025-08-06 11:09:38.461857,2025-08-06 11:12:08.031340,0 days 00:02:29.569483,1.5025311425962493,33,80,COMPLETE
836,14549.944138795414,2025-08-06 11:09:38.485133,2025-08-06 11:12:06.011883,0 days 00:02:27.526750,1.5148660714803641,10,80,COMPLETE
837,9489.206292587296,2025-08-06 11:09:38.515628,2025-08-06 11:13:42.696098,0 days 00:04:04.180470,3.8966964575677325,9,94,COMPLETE
838,23171.594897227358,2025-08-06 11:09:38.544930,2025-08-06 11:13:37.103727,0 days 00:03:58.558797,3.8123125148054577,20,54,COMPLETE
839,21085.204789129522,2025-08-06 11:09:38.547956,2025-08-06 11:14:34.544881,0 days 00:04:55.996925,1.518903880974827,21,26,COMPLETE
840,3921.447439663606,2025-08-06 11:09:38.587525,2025-08-06 11:13:41.292699,0 days 00:04:02.705174,1.506990117668357,33,79,COMPLETE
841,6330.171799466532,2025-08-06 11:09:38.616585,2025-08-06 11:10:51.231239,0 days 00:01:12.614654,3.866166592090256,10,77,COMPLETE
842,13795.915234408008,2025-08-06 11:09:38.627397,2025-08-06 11:14:31.625029,0 days 00:04:52.997632,1.4913864863888098,9,77,COMPLETE
843,6430.318038383098,2025-08-06 11:09:38.628321,2025-08-06 11:12:10.258132,0 days 00:02:31.629811,3.9298098124118894,10,81,COMPLETE
844,10991.645123964132,2025-08-06 11:09:38.648099,2025-08-06 11:12:08.642961,0 days 00:02:29.994862,1.4996574565706,20,79,COMPLETE
845,6430.318038383098,2025-08-06 11:09:38.664367,2025-08-06 11:14:35.708910,0 days 00:04:57.044543,3.927967709910566,10,80,COMPLETE
846,3485.2115006132008,2025-08-06 11:09:38.682645,2025-08-06 11:14:30.233588,0 days 00:04:51.550943,1.4801975126125038,33,78,COMPLETE
847,740.9873175124753,2025-08-06 11:09:38.684792,2025-08-06 11:13:42.190820,0 days 00:04:03.506028,3.910477080440108,33,80,COMPLETE
848,3048.710724031462,2025-08-06 11:09:38.688267,2025-08-06 11:12:10.040325,0 days 00:02:31.352058,1.483214957120921,33,76,COMPLETE
849,6430.318038383098,2025-08-06 11:09:38.692447,2025-08-06 11:13:45.817747,0 days 00:04:07.125300,3.936248871772212,10,79,COMPLETE
850,3905.8998566161627,2025-08-06 11:09:38.694395,2025-08-06 11:14:33.389837,0 days 00:04:54.695442,1.521346217906558,33,79,COMPLETE
851,29339.726811576806,2025-08-06 11:09:38.698973,2025-08-06 11:12:10.597017,0 days 00:02:31.898044,1.4588052259310134,10,36,COMPLETE
852,4922.57088061513,2025-08-06 11:09:38.701178,2025-08-06 11:13:45.577300,0 days 00:04:06.876122,3.7141205333352154,20,93,COMPLETE
853,5343.860329515545,2025-08-06 11:09:38.702275,2025-08-06 11:13:43.954822,0 days 00:04:05.252547,3.909457225959083,10,76,COMPLETE
854,14191.037655672451,2025-08-06 11:09:38.706104,2025-08-06 11:14:32.065709,0 days 00:04:53.359605,1.5076184008550957,10,79,COMPLETE
855,20379.365346609793,2025-08-06 11:09:38.711665,2025-08-06 11:12:09.705041,0 days 00:02:30.993376,1.4981177168486786,20,26,COMPLETE
856,5343.860329515545,2025-08-06 11:09:38.714269,2025-08-06 11:14:31.440145,0 days 00:04:52.725876,3.9084109403433205,10,80,COMPLETE
857,5343.860329515545,2025-08-06 11:09:38.717158,2025-08-06 11:14:34.913176,0 days 00:04:56.196018,3.908226065301188,10,78,COMPLETE
858,7864.322266874079,2025-08-06 11:09:38.723424,2025-08-06 11:12:13.441292,0 days 00:02:34.717868,1.4557667928337543,33,94,COMPLETE
859,5338.106324908955,2025-08-06 11:09:38.725700,2025-08-06 11:13:46.285218,0 days 00:04:07.559518,3.9018967966241247,10,81,COMPLETE
860,7104.723624209815,2025-08-06 11:09:38.730297,2025-08-06 11:13:45.165498,0 days 00:04:06.435201,3.755331220480394,10,78,COMPLETE
861,14716.201880213313,2025-08-06 11:09:38.731779,2025-08-06 11:14:35.423818,0 days 00:04:56.692039,3.8806288144903665,33,25,COMPLETE
862,27825.88932363795,2025-08-06 11:09:38.734822,2025-08-06 11:14:53.642384,0 days 00:05:14.907562,3.866408273527969,20,26,COMPLETE
863,16965.63802494303,2025-08-06 11:09:38.737135,2025-08-06 11:14:33.833828,0 days 00:04:55.096693,1.5522853382221538,10,77,COMPLETE
864,5338.106324908955,2025-08-06 11:09:38.741117,2025-08-06 11:12:18.190463,0 days 00:02:39.449346,3.8978313652587007,10,80,COMPLETE
865,3921.447439663606,2025-08-06 11:09:38.742098,2025-08-06 11:12:12.326725,0 days 00:02:33.584627,1.5142885259444991,33,79,COMPLETE
866,10188.832574500128,2025-08-06 11:09:38.749563,2025-08-06 11:12:16.408813,0 days 00:02:37.659250,3.87762187947256,10,36,COMPLETE
867,13962.062393952976,2025-08-06 11:09:38.753417,2025-08-06 11:14:32.083569,0 days 00:04:53.330152,1.4480495842101613,9,79,COMPLETE
868,15137.605625590824,2025-08-06 11:09:38.754921,2025-08-06 11:13:45.346951,0 days 00:04:06.592030,1.4565648348285765,10,80,COMPLETE
869,15135.215479041064,2025-08-06 11:09:38.759890,2025-08-06 11:12:18.744264,0 days 00:02:39.984374,1.5431683193107284,10,80,COMPLETE
870,34331.05778778949,2025-08-06 11:09:38.762543,2025-08-06 11:10:55.910326,0 days 00:01:17.147783,1.4649847093711426,10,26,COMPLETE
871,15475.741596651585,2025-08-06 11:09:38.764504,2025-08-06 11:12:18.401883,0 days 00:02:39.637379,1.4935332535081336,10,78,COMPLETE
872,9208.090754263052,2025-08-06 11:09:38.765343,2025-08-06 11:12:14.831709,0 days 00:02:36.066366,3.813261719900689,9,26,COMPLETE
873,6430.318038383098,2025-08-06 11:09:38.766398,2025-08-06 11:10:57.663770,0 days 00:01:18.897372,3.928504084591784,10,79,COMPLETE
874,20251.318344586267,2025-08-06 11:09:38.767128,2025-08-06 11:10:58.925496,0 days 00:01:20.158368,1.4895672141396537,20,25,COMPLETE
875,14191.037655672451,2025-08-06 11:09:38.768469,2025-08-06 11:14:38.333511,0 days 00:04:59.565042,1.5057040888966038,10,81,COMPLETE
876,14462.529346117874,2025-08-06 11:09:38.770865,2025-08-06 11:14:53.105910,0 days 00:05:14.335045,1.5395819674604547,10,81,COMPLETE
877,5809.3183874785145,2025-08-06 11:09:38.772704,2025-08-06 11:12:19.052722,0 days 00:02:40.280018,3.8923625472121617,9,78,COMPLETE
878,3905.8998566161627,2025-08-06 11:09:38.774561,2025-08-06 11:12:22.569455,0 days 00:02:43.794894,1.5182429377073936,33,79,COMPLETE
879,14778.056089600448,2025-08-06 11:09:38.776224,2025-08-06 11:13:47.805435,0 days 00:04:09.029211,1.5296088910703673,10,80,COMPLETE
880,5453.536197129897,2025-08-06 11:09:38.777829,2025-08-06 11:14:35.336967,0 days 00:04:56.559138,1.5552952382590202,33,76,COMPLETE
881,737.5676129071758,2025-08-06 11:09:38.779336,2025-08-06 11:13:48.886069,0 days 00:04:10.106733,3.8953693342079805,33,76,COMPLETE
882,16207.501281821798,2025-08-06 11:09:38.780979,2025-08-06 11:13:45.312852,0 days 00:04:06.531873,1.4486891492396414,33,26,COMPLETE
883,14010.638885072089,2025-08-06 11:09:38.782296,2025-08-06 11:14:52.450705,0 days 00:05:13.668409,1.5340815175222433,10,81,COMPLETE
884,8710.719510023817,2025-08-06 11:09:38.788063,2025-08-06 11:12:20.188684,0 days 00:02:41.400621,3.901247327231164,9,26,COMPLETE
885,15475.741596651585,2025-08-06 11:09:38.788932,2025-08-06 11:13:47.676031,0 days 00:04:08.887099,1.494246142275152,10,79,COMPLETE
886,3905.8998566161627,2025-08-06 11:09:38.789772,2025-08-06 11:12:21.989405,0 days 00:02:43.199633,1.5169190307182303,33,77,COMPLETE
887,13991.040777933602,2025-08-06 11:09:38.792388,2025-08-06 11:14:36.776433,0 days 00:04:57.984045,1.4640589152168502,10,77,COMPLETE
888,5343.860329515545,2025-08-06 11:09:38.793837,2025-08-06 11:14:53.475024,0 days 00:05:14.681187,3.9053466792268976,10,76,COMPLETE
889,15475.741596651585,2025-08-06 11:09:38.794656,2025-08-06 11:12:20.748950,0 days 00:02:41.954294,1.4942618045010776,10,80,COMPLETE
890,13630.560281917185,2025-08-06 11:09:38.795965,2025-08-06 11:14:43.206476,0 days 00:05:04.410511,1.5040713931395862,9,80,COMPLETE
891,11566.574089877424,2025-08-06 11:09:38.799742,2025-08-06 11:12:22.831820,0 days 00:02:44.032078,3.8896121777295196,20,80,COMPLETE
892,15475.741596651585,2025-08-06 11:09:38.804075,2025-08-06 11:13:46.646545,0 days 00:04:07.842470,1.4874740445362173,10,79,COMPLETE
893,3485.2115006132008,2025-08-06 11:09:38.806130,2025-08-06 11:12:23.222081,0 days 00:02:44.415951,1.48283386408813,33,81,COMPLETE
894,6419.716361072046,2025-08-06 11:09:38.807577,2025-08-06 11:14:40.650892,0 days 00:05:01.843315,3.8777227097190496,10,77,COMPLETE
895,12214.614580799513,2025-08-06 11:09:38.814976,2025-08-06 11:13:47.828771,0 days 00:04:09.013795,3.876523694482377,20,80,COMPLETE
896,15137.605625590824,2025-08-06 11:09:38.818177,2025-08-06 11:12:24.760356,0 days 00:02:45.942179,1.4589432159121074,10,79,COMPLETE
897,14191.037655672451,2025-08-06 11:09:38.827801,2025-08-06 11:14:54.109108,0 days 00:05:15.281307,1.497670881317666,10,79,COMPLETE
898,13991.040777933602,2025-08-06 11:09:38.835172,2025-08-06 11:13:48.837055,0 days 00:04:10.001883,1.4803142944938825,10,80,COMPLETE
899,13962.062393952976,2025-08-06 11:09:38.837281,2025-08-06 11:13:46.802865,0 days 00:04:07.965584,1.444239670850352,9,78,COMPLETE
900,14191.037655672451,2025-08-06 11:09:38.838122,2025-08-06 11:12:23.162067,0 days 00:02:44.323945,1.4960243955525596,10,77,COMPLETE
901,14549.944138795414,2025-08-06 11:09:38.842901,2025-08-06 11:14:41.395960,0 days 00:05:02.553059,1.514364073937499,10,80,COMPLETE
902,14282.519673191806,2025-08-06 11:09:38.847335,2025-08-06 11:11:02.372484,0 days 00:01:23.525149,1.4171948698071575,10,78,COMPLETE
903,7193.174518677083,2025-08-06 11:09:38.849410,2025-08-06 11:14:40.792079,0 days 00:05:01.942669,1.4412921075234209,26,77,COMPLETE
904,3864.817256379969,2025-08-06 11:09:38.853240,2025-08-06 11:13:51.716109,0 days 00:04:12.862869,1.4714245204889476,33,79,COMPLETE
905,4685.582426604784,2025-08-06 11:09:38.858775,2025-08-06 11:12:24.873573,0 days 00:02:46.014798,1.5389111816364531,33,80,COMPLETE
906,8339.390397250392,2025-08-06 11:09:38.860088,2025-08-06 11:14:40.520722,0 days 00:05:01.660634,1.4997356490808809,33,26,COMPLETE
907,13353.274123755566,2025-08-06 11:09:38.864410,2025-08-06 11:12:28.685324,0 days 00:02:49.820914,1.4329307405971334,10,78,COMPLETE
908,8231.278148840807,2025-08-06 11:09:38.866377,2025-08-06 11:13:50.308376,0 days 00:04:11.441999,3.9305623777772403,10,26,COMPLETE
909,24004.714507576027,2025-08-06 11:09:38.871319,2025-08-06 11:14:54.395866,0 days 00:05:15.524547,1.4690847787770005,9,55,COMPLETE
910,5338.106324908955,2025-08-06 11:09:38.873537,2025-08-06 11:13:49.290182,0 days 00:04:10.416645,3.8959797657462523,10,79,COMPLETE
911,14778.056089600448,2025-08-06 11:09:38.875736,2025-08-06 11:11:04.267189,0 days 00:01:25.391453,1.5261697355432076,10,81,COMPLETE
912,13401.279135155404,2025-08-06 11:09:38.876935,2025-08-06 11:13:49.558349,0 days 00:04:10.681414,1.5096910355070678,20,78,COMPLETE
913,13054.012213017,2025-08-06 11:09:38.879873,2025-08-06 11:12:28.152862,0 days 00:02:49.272989,1.4427984504464795,33,25,COMPLETE
914,5338.106324908955,2025-08-06 11:09:38.881294,2025-08-06 11:14:44.690681,0 days 00:05:05.809387,3.8911996907698385,10,79,COMPLETE
915,5997.603935538412,2025-08-06 11:09:38.883370,2025-08-06 11:14:42.841516,0 days 00:05:03.958146,1.55731350182067,33,78,COMPLETE
916,13249.337140847769,2025-08-06 11:09:38.886079,2025-08-06 11:13:53.360495,0 days 00:04:14.474416,1.4469581358831238,10,79,COMPLETE
917,10658.153808966577,2025-08-06 11:09:38.887101,2025-08-06 11:13:51.908252,0 days 00:04:13.021151,1.490975019468756,20,77,COMPLETE
918,5338.106324908955,2025-08-06 11:09:38.888464,2025-08-06 11:11:04.866344,0 days 00:01:25.977880,3.891350234088408,10,80,COMPLETE
