number,value,datetime_start,datetime_complete,duration,params_fast,params_macd_fast,params_macd_signal,params_macd_slow,params_rsi_period,params_rsi_threshold,params_slow,params_trend_sma_period,params_volume_ma_period,state
0,148.99782733204438,2025-08-06 15:59:49.951787,2025-08-06 16:00:24.080413,0 days 00:00:34.128626,66,8,9,25,21,46,74,16,15,COMPLETE
1,14.200144725779891,2025-08-06 15:59:49.958466,2025-08-06 16:00:25.435526,0 days 00:00:35.477060,49,15,11,22,5,59,167,35,11,COMPLETE
2,-inf,2025-08-06 15:59:49.962718,2025-08-06 16:00:24.690558,0 days 00:00:34.727840,31,20,13,33,12,50,150,213,49,COMPLETE
3,-inf,2025-08-06 15:59:49.965089,2025-08-06 16:00:25.308146,0 days 00:00:35.343057,8,6,8,37,27,38,101,104,29,COMPLETE
4,-inf,2025-08-06 16:00:24.087215,2025-08-06 16:00:58.542329,0 days 00:00:34.455114,29,19,18,47,27,51,151,129,20,COMPLETE
5,-inf,2025-08-06 16:00:24.702500,2025-08-06 16:00:24.703696,0 days 00:00:00.001196,69,14,16,26,5,69,50,203,37,COMPLETE
6,-inf,2025-08-06 16:00:24.770835,2025-08-06 16:01:00.674762,0 days 00:00:35.903927,50,20,11,24,13,47,135,75,8,COMPLETE
7,-194.1347498522909,2025-08-06 16:00:25.321958,2025-08-06 16:01:00.281578,0 days 00:00:34.959620,6,5,13,50,16,56,194,260,11,COMPLETE
8,-17.309404984468987,2025-08-06 16:00:25.436694,2025-08-06 16:01:00.636575,0 days 00:00:35.199881,16,15,16,28,29,50,127,244,44,COMPLETE
9,-322.5924171062481,2025-08-06 16:00:58.570511,2025-08-06 16:01:33.142007,0 days 00:00:34.571496,60,14,6,25,28,66,250,295,50,COMPLETE
10,-inf,2025-08-06 16:01:00.288028,2025-08-06 16:01:35.794837,0 days 00:00:35.506809,38,17,10,28,16,50,168,222,11,COMPLETE
11,-inf,2025-08-06 16:01:00.642949,2025-08-06 16:01:35.099456,0 days 00:00:34.456507,73,9,11,38,13,38,168,53,24,COMPLETE
12,2106.8573365024718,2025-08-06 16:01:00.677118,2025-08-06 16:01:36.559725,0 days 00:00:35.882607,58,15,19,21,18,70,124,60,18,COMPLETE
13,-inf,2025-08-06 16:01:33.159422,2025-08-06 16:01:33.507466,0 days 00:00:00.348044,76,9,6,15,22,34,39,14,21,COMPLETE
14,421.4884724651198,2025-08-06 16:01:33.561078,2025-08-06 16:02:09.693897,0 days 00:00:36.132819,51,10,10,17,5,61,83,11,15,COMPLETE
15,240.60780353336943,2025-08-06 16:01:35.141041,2025-08-06 16:02:12.763423,0 days 00:00:37.622382,50,10,10,18,5,62,85,10,13,COMPLETE
16,1514.5666496962956,2025-08-06 16:01:35.802283,2025-08-06 16:02:13.864860,0 days 00:00:38.062577,56,11,9,18,7,60,85,14,5,COMPLETE
17,-inf,2025-08-06 16:01:36.601290,2025-08-06 16:02:12.781556,0 days 00:00:36.180266,60,11,20,16,21,43,75,158,17,COMPLETE
18,-273.83991602816127,2025-08-06 16:02:09.757502,2025-08-06 16:02:46.087950,0 days 00:00:36.330448,56,10,20,16,9,63,96,163,29,COMPLETE
19,-744.4342624535817,2025-08-06 16:02:12.782262,2025-08-06 16:02:48.798202,0 days 00:00:36.015940,57,13,15,21,9,69,113,73,5,COMPLETE
20,5157.125366966003,2025-08-06 16:02:12.793935,2025-08-06 16:02:48.614068,0 days 00:00:35.820133,42,13,15,20,9,70,100,81,5,COMPLETE
21,-71.91354355639251,2025-08-06 16:02:13.892369,2025-08-06 16:02:48.562477,0 days 00:00:34.670108,61,12,20,20,9,70,109,83,6,COMPLETE
22,-535.3335936924278,2025-08-06 16:02:46.110955,2025-08-06 16:03:20.319465,0 days 00:00:34.208510,41,12,15,21,24,70,114,74,5,COMPLETE
23,1002.9462555415447,2025-08-06 16:02:48.574195,2025-08-06 16:03:23.886877,0 days 00:00:35.312682,38,17,16,32,19,56,55,56,5,COMPLETE
24,-12.987678751500212,2025-08-06 16:02:48.646727,2025-08-06 16:03:26.288979,0 days 00:00:37.642252,40,13,15,21,9,66,60,57,9,COMPLETE
25,1733.0931439741403,2025-08-06 16:02:48.804518,2025-08-06 16:03:26.636868,0 days 00:00:37.832350,40,17,18,32,19,65,52,113,5,COMPLETE
26,2403.1187975197854,2025-08-06 16:03:20.367562,2025-08-06 16:03:58.386358,0 days 00:00:38.018796,35,17,18,32,17,56,66,117,25,COMPLETE
27,-558.7029744421352,2025-08-06 16:03:23.930960,2025-08-06 16:04:00.896867,0 days 00:00:36.965907,30,17,18,31,11,65,201,113,34,COMPLETE
28,-28.506376317843554,2025-08-06 16:03:26.315355,2025-08-06 16:04:03.116095,0 days 00:00:36.800740,30,17,17,31,11,65,207,113,34,COMPLETE
29,-1141.9203999120014,2025-08-06 16:03:26.675222,2025-08-06 16:04:03.912587,0 days 00:00:37.237365,29,17,18,32,18,65,196,119,33,COMPLETE
30,1661.7327284617807,2025-08-06 16:03:58.439424,2025-08-06 16:04:37.225280,0 days 00:00:38.785856,29,16,18,45,15,57,33,140,34,COMPLETE
31,125.25129436221053,2025-08-06 16:04:00.903108,2025-08-06 16:04:40.110805,0 days 00:00:39.207697,22,16,18,40,15,56,127,135,24,COMPLETE
32,771.4456666517601,2025-08-06 16:04:03.167129,2025-08-06 16:04:39.559719,0 days 00:00:36.392590,25,15,19,42,15,55,32,39,26,COMPLETE
33,1931.5592790767962,2025-08-06 16:04:03.918945,2025-08-06 16:04:41.323204,0 days 00:00:37.404259,23,15,19,42,15,57,35,143,25,COMPLETE
34,3384.7907835462165,2025-08-06 16:04:37.248280,2025-08-06 16:05:13.169991,0 days 00:00:35.921711,21,19,19,38,20,67,65,180,24,COMPLETE
35,-718.9073617409665,2025-08-06 16:04:39.577550,2025-08-06 16:05:16.445260,0 days 00:00:36.867710,46,19,14,38,20,67,64,99,18,COMPLETE
36,-53.24766996084472,2025-08-06 16:04:40.112059,2025-08-06 16:05:17.513826,0 days 00:00:37.401767,44,19,14,35,20,67,61,95,18,COMPLETE
37,199.05553641966753,2025-08-06 16:04:41.324590,2025-08-06 16:05:18.605947,0 days 00:00:37.281357,46,14,14,36,21,53,64,178,19,COMPLETE
38,180.25716594188992,2025-08-06 16:05:13.187378,2025-08-06 16:05:47.811413,0 days 00:00:34.624035,45,19,14,35,23,67,64,183,19,COMPLETE
39,-99.24506464011777,2025-08-06 16:05:16.452432,2025-08-06 16:05:49.558073,0 days 00:00:33.105641,15,19,17,35,24,53,97,176,22,COMPLETE
40,7575.793989854085,2025-08-06 16:05:17.520115,2025-08-06 16:05:53.000416,0 days 00:00:35.480301,16,18,17,23,23,63,97,35,21,COMPLETE
41,5041.449364950684,2025-08-06 16:05:18.627793,2025-08-06 16:05:55.716803,0 days 00:00:37.089010,14,18,17,28,24,68,96,196,30,COMPLETE
42,26535.34354014969,2025-08-06 16:05:47.838265,2025-08-06 16:06:23.024673,0 days 00:00:35.186408,14,18,17,28,25,63,97,37,30,COMPLETE
43,-189.7382507883319,2025-08-06 16:05:49.585481,2025-08-06 16:06:30.230723,0 days 00:00:40.645242,34,18,19,25,17,63,151,36,29,COMPLETE
44,18637.11180428462,2025-08-06 16:05:53.045284,2025-08-06 16:06:31.337895,0 days 00:00:38.292611,13,18,17,23,26,59,76,36,29,COMPLETE
45,1339.0509559278323,2025-08-06 16:05:55.765721,2025-08-06 16:06:34.818691,0 days 00:00:39.052970,12,18,17,27,26,59,74,206,28,COMPLETE
46,10115.125765051993,2025-08-06 16:06:23.036906,2025-08-06 16:07:00.538899,0 days 00:00:37.501993,11,20,17,28,26,63,146,209,30,COMPLETE
47,6159.169421763161,2025-08-06 16:06:30.304358,2025-08-06 16:07:03.481918,0 days 00:00:33.177560,12,20,17,29,26,59,100,202,31,COMPLETE
48,15567.7013602603,2025-08-06 16:06:31.386801,2025-08-06 16:07:07.363644,0 days 00:00:35.976843,11,20,17,28,26,59,93,32,40,COMPLETE
49,69655.84821711999,2025-08-06 16:06:34.886069,2025-08-06 16:07:12.523836,0 days 00:00:37.637767,9,20,16,23,30,62,104,32,38,COMPLETE
50,4638.55073654931,2025-08-06 16:07:00.570668,2025-08-06 16:07:35.726114,0 days 00:00:35.155446,10,20,12,24,30,63,143,27,43,COMPLETE
51,14104.188330475055,2025-08-06 16:07:03.493972,2025-08-06 16:07:35.900575,0 days 00:00:32.406603,9,20,16,23,30,59,147,227,40,COMPLETE
52,38913.858595433514,2025-08-06 16:07:07.498059,2025-08-06 16:07:45.012157,0 days 00:00:37.514098,5,20,12,23,30,62,141,29,43,COMPLETE
53,13803.315042994202,2025-08-06 16:07:12.565822,2025-08-06 16:07:48.504190,0 days 00:00:35.938368,5,20,12,24,30,61,142,252,40,COMPLETE
54,47002.630027596584,2025-08-06 16:07:35.732692,2025-08-06 16:08:07.824937,0 days 00:00:32.092245,5,20,16,23,28,61,156,44,39,COMPLETE
55,308.4356342081657,2025-08-06 16:07:35.912512,2025-08-06 16:08:07.516641,0 days 00:00:31.604129,5,20,16,26,28,61,180,279,41,COMPLETE
56,26182.27314713711,2025-08-06 16:07:45.066453,2025-08-06 16:08:19.757034,0 days 00:00:34.690581,5,20,13,23,28,61,155,24,40,COMPLETE
57,-1181.2583481287575,2025-08-06 16:07:48.521600,2025-08-06 16:08:23.168014,0 days 00:00:34.646414,19,7,16,23,28,58,158,47,47,COMPLETE
58,-284.3274292929328,2025-08-06 16:08:07.564110,2025-08-06 16:08:43.540221,0 days 00:00:35.976111,19,19,16,23,28,58,154,45,47,COMPLETE
59,-inf,2025-08-06 16:08:07.864773,2025-08-06 16:08:41.601512,0 days 00:00:33.736739,19,18,13,19,28,47,159,24,47,COMPLETE
60,1586.5592578790515,2025-08-06 16:08:19.805133,2025-08-06 16:08:54.637285,0 days 00:00:34.832152,18,7,13,19,28,54,159,49,47,COMPLETE
61,-inf,2025-08-06 16:08:23.204886,2025-08-06 16:08:59.091835,0 days 00:00:35.886949,8,18,13,19,29,46,159,21,38,COMPLETE
62,-inf,2025-08-06 16:08:41.623827,2025-08-06 16:09:15.241104,0 days 00:00:33.617277,7,19,7,22,29,31,179,46,38,COMPLETE
63,1647.8136594285866,2025-08-06 16:08:43.551686,2025-08-06 16:09:20.554139,0 days 00:00:37.002453,7,19,9,26,29,54,133,64,37,COMPLETE
64,5508.010314146298,2025-08-06 16:08:54.735870,2025-08-06 16:09:34.145820,0 days 00:00:39.409950,8,20,7,26,27,61,178,24,36,COMPLETE
65,2237.181454230749,2025-08-06 16:08:59.128709,2025-08-06 16:09:37.122425,0 days 00:00:37.993716,7,20,11,26,27,61,134,66,37,COMPLETE
66,9829.769812455661,2025-08-06 16:09:15.301859,2025-08-06 16:09:50.868691,0 days 00:00:35.566832,8,20,11,26,25,60,119,30,36,COMPLETE
67,11140.608631730569,2025-08-06 16:09:20.650225,2025-08-06 16:09:58.312710,0 days 00:00:37.662485,13,20,11,29,25,61,119,28,44,COMPLETE
68,-inf,2025-08-06 16:09:34.204738,2025-08-06 16:10:10.985573,0 days 00:00:36.780835,13,20,15,30,25,43,83,64,44,COMPLETE
69,24925.901395135534,2025-08-06 16:09:37.128765,2025-08-06 16:10:11.897284,0 days 00:00:34.768519,12,20,15,25,26,60,119,29,44,COMPLETE
70,20331.807997726115,2025-08-06 16:09:50.870192,2025-08-06 16:10:26.442206,0 days 00:00:35.572014,13,16,15,29,25,64,87,10,44,COMPLETE
71,67456.37157622968,2025-08-06 16:09:58.324400,2025-08-06 16:10:34.694756,0 days 00:00:36.370356,16,16,15,22,25,64,106,13,42,COMPLETE
72,9860.190164411917,2025-08-06 16:10:11.070373,2025-08-06 16:10:48.682051,0 days 00:00:37.611678,10,16,12,22,30,64,105,11,42,COMPLETE
73,321256.65170277545,2025-08-06 16:10:11.904508,2025-08-06 16:10:51.295610,0 days 00:00:39.391102,5,19,12,22,30,64,108,13,42,COMPLETE
74,708349.2012054321,2025-08-06 16:10:26.525694,2025-08-06 16:11:03.726924,0 days 00:00:37.201230,5,19,15,22,30,65,88,11,42,COMPLETE
75,110201.01322036369,2025-08-06 16:10:34.717420,2025-08-06 16:11:13.119463,0 days 00:00:38.402043,16,16,15,22,30,64,109,12,42,COMPLETE
76,25291.573535451873,2025-08-06 16:10:48.699180,2025-08-06 16:11:25.636258,0 days 00:00:36.937078,25,16,15,20,27,64,107,18,45,COMPLETE
77,166246.21884008852,2025-08-06 16:10:51.307181,2025-08-06 16:11:27.937122,0 days 00:00:36.629941,5,19,14,21,27,62,113,22,45,COMPLETE
78,214517.81650117342,2025-08-06 16:11:03.792032,2025-08-06 16:11:38.312923,0 days 00:00:34.520891,5,19,14,20,29,64,108,20,42,COMPLETE
79,-inf,2025-08-06 16:11:13.147274,2025-08-06 16:11:15.531568,0 days 00:00:02.384294,25,19,14,17,29,66,110,17,42,COMPLETE
80,20451.800777180233,2025-08-06 16:11:15.573967,2025-08-06 16:11:52.896746,0 days 00:00:37.322779,16,14,14,20,30,68,106,42,50,COMPLETE
81,27944.972878278953,2025-08-06 16:11:25.834267,2025-08-06 16:12:03.155397,0 days 00:00:37.321130,16,14,10,21,30,68,128,41,49,COMPLETE
82,22972.234115506137,2025-08-06 16:11:27.982930,2025-08-06 16:12:03.960740,0 days 00:00:35.977810,5,14,14,21,30,68,129,54,49,COMPLETE
83,26412.673288395592,2025-08-06 16:11:38.345913,2025-08-06 16:12:14.239577,0 days 00:00:35.893664,16,14,14,15,29,68,127,54,46,COMPLETE
84,162647.93846240817,2025-08-06 16:11:52.912124,2025-08-06 16:12:28.190470,0 days 00:00:35.278346,5,19,14,21,29,65,124,17,46,COMPLETE
85,-inf,2025-08-06 16:12:03.199501,2025-08-06 16:12:04.485896,0 days 00:00:01.286395,6,19,12,18,29,66,115,19,46,COMPLETE
86,-inf,2025-08-06 16:12:03.972183,2025-08-06 16:12:04.997691,0 days 00:00:01.025508,9,19,12,17,29,65,113,15,46,COMPLETE
87,59868.79568762547,2025-08-06 16:12:04.497421,2025-08-06 16:12:38.968521,0 days 00:00:34.471100,9,19,15,22,29,62,90,10,42,COMPLETE
88,-inf,2025-08-06 16:12:05.025899,2025-08-06 16:12:05.802550,0 days 00:00:00.776651,68,19,14,15,27,62,88,18,42,COMPLETE
89,53199.4931700549,2025-08-06 16:12:05.809332,2025-08-06 16:12:39.821624,0 days 00:00:34.012292,10,18,15,22,29,62,91,10,39,COMPLETE
90,20200.90919396687,2025-08-06 16:12:14.250930,2025-08-06 16:12:46.022296,0 days 00:00:31.771366,10,18,15,24,27,62,103,32,39,COMPLETE
91,23392.04590485965,2025-08-06 16:12:28.197356,2025-08-06 16:13:05.739072,0 days 00:00:37.541716,10,17,15,22,27,64,103,10,39,COMPLETE
92,13954.682668932124,2025-08-06 16:12:39.033432,2025-08-06 16:13:14.897507,0 days 00:00:35.864075,11,17,15,22,29,64,92,14,41,COMPLETE
93,19977.316885320815,2025-08-06 16:12:39.846307,2025-08-06 16:13:16.179749,0 days 00:00:36.333442,10,17,16,18,28,65,103,21,41,COMPLETE
94,121977.82362107265,2025-08-06 16:12:46.054431,2025-08-06 16:13:23.005502,0 days 00:00:36.951071,9,17,16,22,29,64,91,10,43,COMPLETE
95,64514.184272304665,2025-08-06 16:13:05.786151,2025-08-06 16:13:41.291783,0 days 00:00:35.505632,7,18,16,21,29,65,91,19,41,COMPLETE
96,63684.49823820846,2025-08-06 16:13:14.948730,2025-08-06 16:13:52.630406,0 days 00:00:37.681676,7,18,13,20,30,66,78,21,43,COMPLETE
97,132129.4068641653,2025-08-06 16:13:16.205374,2025-08-06 16:13:51.579661,0 days 00:00:35.374287,7,18,13,20,30,66,83,23,43,COMPLETE
98,62082.22332705635,2025-08-06 16:13:23.060365,2025-08-06 16:13:58.689694,0 days 00:00:35.629329,7,19,13,20,30,66,79,36,43,COMPLETE
99,73933.8724201328,2025-08-06 16:13:41.334389,2025-08-06 16:14:18.195486,0 days 00:00:36.861097,7,18,16,20,30,66,80,37,43,COMPLETE
100,85470.83385270454,2025-08-06 16:13:51.591674,2025-08-06 16:14:25.613265,0 days 00:00:34.021591,7,15,13,20,30,69,77,37,45,COMPLETE
101,-inf,2025-08-06 16:13:52.675083,2025-08-06 16:13:53.429397,0 days 00:00:00.754314,53,19,13,19,30,69,120,35,45,COMPLETE
102,118627.71602944688,2025-08-06 16:13:53.489310,2025-08-06 16:14:30.926637,0 days 00:00:37.437327,6,15,14,24,28,67,81,26,45,COMPLETE
103,148928.38002660876,2025-08-06 16:13:58.696104,2025-08-06 16:14:34.937146,0 days 00:00:36.241042,15,15,14,24,28,69,229,25,48,COMPLETE
104,96659.20369909449,2025-08-06 16:14:18.255546,2025-08-06 16:14:53.262365,0 days 00:00:35.006819,6,15,14,21,28,67,70,24,45,COMPLETE
105,96965.39107415194,2025-08-06 16:14:25.625343,2025-08-06 16:15:01.754214,0 days 00:00:36.128871,6,15,14,16,30,70,70,25,45,COMPLETE
106,101619.36509408406,2025-08-06 16:14:30.949450,2025-08-06 16:15:10.322019,0 days 00:00:39.372569,6,15,14,18,28,69,72,26,48,COMPLETE
107,53154.11975044443,2025-08-06 16:14:34.964783,2025-08-06 16:15:11.203688,0 days 00:00:36.238905,5,16,14,24,28,69,219,24,48,COMPLETE
108,125524.58738188667,2025-08-06 16:14:53.368563,2025-08-06 16:15:30.016906,0 days 00:00:36.648343,5,15,14,24,28,70,71,24,48,COMPLETE
109,260300.52061293676,2025-08-06 16:15:01.814706,2025-08-06 16:15:39.802947,0 days 00:00:37.988241,5,15,14,16,28,70,237,26,48,COMPLETE
110,2675.0454956685394,2025-08-06 16:15:10.338912,2025-08-06 16:15:43.822160,0 days 00:00:33.483248,14,13,14,18,28,69,41,48,48,COMPLETE
111,5706.971941303442,2025-08-06 16:15:11.229866,2025-08-06 16:15:47.304466,0 days 00:00:36.074600,14,17,13,18,27,67,250,47,48,COMPLETE
112,10698.202831837809,2025-08-06 16:15:30.049406,2025-08-06 16:16:07.415798,0 days 00:00:37.366392,14,17,13,25,27,67,43,51,50,COMPLETE
113,30384.102982917037,2025-08-06 16:15:39.814063,2025-08-06 16:16:19.103894,0 days 00:00:39.289831,8,13,13,25,27,70,242,50,50,COMPLETE
114,50490.248952007845,2025-08-06 16:15:43.850347,2025-08-06 16:16:20.950299,0 days 00:00:37.099952,8,17,13,25,27,67,248,17,46,COMPLETE
115,154911.42370296727,2025-08-06 16:15:47.445902,2025-08-06 16:16:22.547363,0 days 00:00:35.101461,8,15,13,25,29,70,238,29,50,COMPLETE
116,257062.58404232963,2025-08-06 16:16:07.474163,2025-08-06 16:16:47.639219,0 days 00:00:40.165056,9,15,14,24,29,70,238,16,46,COMPLETE
117,47795.73669776597,2025-08-06 16:16:19.110091,2025-08-06 16:16:59.428985,0 days 00:00:40.318894,11,15,14,24,29,70,237,30,46,COMPLETE
118,35744.39538063987,2025-08-06 16:16:21.029912,2025-08-06 16:16:58.667525,0 days 00:00:37.637613,12,15,14,24,29,70,85,31,47,COMPLETE
119,49939.8054753405,2025-08-06 16:16:22.560544,2025-08-06 16:17:00.442676,0 days 00:00:37.882132,11,15,14,24,29,70,233,29,49,COMPLETE
120,151.46694768131422,2025-08-06 16:16:47.655719,2025-08-06 16:17:24.996184,0 days 00:00:37.340465,79,14,12,27,29,68,231,29,49,COMPLETE
121,1818.4063045895648,2025-08-06 16:16:58.689636,2025-08-06 16:17:34.909439,0 days 00:00:36.219803,78,14,12,19,29,70,233,42,49,COMPLETE
122,15718.156824412808,2025-08-06 16:16:59.541497,2025-08-06 16:17:36.323655,0 days 00:00:36.782158,9,14,12,27,29,68,223,83,48,COMPLETE
123,308.85903864390474,2025-08-06 16:17:00.463040,2025-08-06 16:17:35.878533,0 days 00:00:35.415493,9,14,12,19,6,68,224,43,49,COMPLETE
124,90824.74301304018,2025-08-06 16:17:25.115083,2025-08-06 16:17:59.077210,0 days 00:00:33.962127,5,12,5,27,28,68,225,17,47,COMPLETE
125,109156.84502209259,2025-08-06 16:17:35.026267,2025-08-06 16:18:13.333092,0 days 00:00:38.306825,5,16,13,27,28,68,226,19,47,COMPLETE
126,34321.13915409679,2025-08-06 16:17:35.903110,2025-08-06 16:18:13.707176,0 days 00:00:37.804066,5,16,13,27,28,65,219,18,47,COMPLETE
127,57116.23772748851,2025-08-06 16:17:36.335111,2025-08-06 16:18:13.915676,0 days 00:00:37.580565,5,16,5,49,28,65,229,19,47,COMPLETE
128,8970.364068317298,2025-08-06 16:17:59.099640,2025-08-06 16:18:34.422613,0 days 00:00:35.322973,5,16,14,21,28,65,243,19,44,COMPLETE
129,-inf,2025-08-06 16:18:13.370622,2025-08-06 16:18:51.949493,0 days 00:00:38.578871,8,16,14,21,26,39,243,23,44,COMPLETE
130,45183.534210398306,2025-08-06 16:18:13.751514,2025-08-06 16:18:49.246322,0 days 00:00:35.494808,8,15,14,21,26,66,58,25,44,COMPLETE
131,35913.47361889464,2025-08-06 16:18:13.933540,2025-08-06 16:18:51.325494,0 days 00:00:37.391954,8,15,14,21,26,67,241,24,45,COMPLETE
132,-inf,2025-08-06 16:18:34.429113,2025-08-06 16:19:13.310727,0 days 00:00:38.881614,8,15,14,23,26,41,82,60,44,COMPLETE
133,-inf,2025-08-06 16:18:49.263658,2025-08-06 16:19:29.296306,0 days 00:00:40.032648,8,19,15,23,26,38,243,152,46,COMPLETE
134,80883.38151360361,2025-08-06 16:18:51.355181,2025-08-06 16:19:29.768928,0 days 00:00:38.413747,12,18,15,23,30,63,98,10,43,COMPLETE
135,7258.869977308052,2025-08-06 16:18:51.950615,2025-08-06 16:19:28.861789,0 days 00:00:36.911174,12,5,15,23,30,63,210,10,43,COMPLETE
136,55940.533282313154,2025-08-06 16:19:13.338765,2025-08-06 16:19:50.898815,0 days 00:00:37.560050,12,18,15,22,30,63,111,10,46,COMPLETE
137,-181.2755493802875,2025-08-06 16:19:28.868490,2025-08-06 16:20:06.059620,0 days 00:00:37.191130,10,19,15,22,30,51,97,14,46,COMPLETE
138,10167.577440545114,2025-08-06 16:19:29.365907,2025-08-06 16:20:08.561135,0 days 00:00:39.195228,10,15,15,22,30,63,97,33,50,COMPLETE
139,41431.356004298905,2025-08-06 16:19:29.796435,2025-08-06 16:20:08.753974,0 days 00:00:38.957539,10,19,15,22,29,69,112,37,50,COMPLETE
140,-inf,2025-08-06 16:19:50.910881,2025-08-06 16:20:28.288561,0 days 00:00:37.377680,64,15,15,22,29,50,115,38,40,COMPLETE
141,949.0411806982451,2025-08-06 16:20:06.103032,2025-08-06 16:20:43.704362,0 days 00:00:37.601330,63,15,13,16,13,69,115,34,41,COMPLETE
142,35159.94878997595,2025-08-06 16:20:08.589912,2025-08-06 16:20:47.007611,0 days 00:00:38.417699,18,17,13,25,29,69,123,38,42,COMPLETE
143,166861.03851167337,2025-08-06 16:20:08.783692,2025-08-06 16:20:46.917403,0 days 00:00:38.133711,6,17,13,24,29,67,124,15,41,COMPLETE
144,53884.86771939604,2025-08-06 16:20:28.367826,2025-08-06 16:21:06.412386,0 days 00:00:38.044560,6,16,13,25,13,69,123,16,48,COMPLETE
145,9718.098331141015,2025-08-06 16:20:43.773282,2025-08-06 16:21:16.822089,0 days 00:00:33.048807,6,16,13,25,28,66,236,16,48,COMPLETE
146,106167.21686234228,2025-08-06 16:20:46.999165,2025-08-06 16:21:23.604314,0 days 00:00:36.605149,6,17,13,25,29,66,132,15,42,COMPLETE
147,110019.08463155417,2025-08-06 16:20:47.023484,2025-08-06 16:21:22.916819,0 days 00:00:35.893335,6,16,14,24,27,66,132,15,45,COMPLETE
148,81548.98476103763,2025-08-06 16:21:06.421426,2025-08-06 16:21:47.178527,0 days 00:00:40.757101,6,18,14,24,29,66,67,27,45,COMPLETE
149,7459.574766268185,2025-08-06 16:21:16.844064,2025-08-06 16:21:52.203246,0 days 00:00:35.359182,7,17,14,24,29,64,134,28,13,COMPLETE
150,287682.7072572193,2025-08-06 16:21:22.923299,2025-08-06 16:21:57.313807,0 days 00:00:34.390508,7,18,14,24,29,64,86,28,15,COMPLETE
151,-inf,2025-08-06 16:21:23.623116,2025-08-06 16:21:24.489413,0 days 00:00:00.866297,7,18,14,17,28,64,84,27,41,COMPLETE
152,22848.88572860052,2025-08-06 16:21:24.518319,2025-08-06 16:22:01.278097,0 days 00:00:36.759778,9,19,14,20,30,67,139,22,43,COMPLETE
153,11866.372320423847,2025-08-06 16:21:47.179758,2025-08-06 16:22:24.779484,0 days 00:00:37.599726,9,19,16,20,30,67,108,124,44,COMPLETE
154,13260.463410370436,2025-08-06 16:21:52.209959,2025-08-06 16:22:28.776503,0 days 00:00:36.566544,9,16,14,24,27,67,138,24,45,COMPLETE
155,13441.570808362652,2025-08-06 16:21:57.325458,2025-08-06 16:22:32.676724,0 days 00:00:35.351266,9,19,14,20,30,67,88,22,7,COMPLETE
156,245772.186018168,2025-08-06 16:22:01.300644,2025-08-06 16:22:38.406508,0 days 00:00:37.105864,9,18,13,26,30,64,74,21,7,COMPLETE
157,58.995223680298054,2025-08-06 16:22:24.802282,2025-08-06 16:23:00.026647,0 days 00:00:35.224365,34,18,13,23,28,65,74,23,15,COMPLETE
158,184135.45751442932,2025-08-06 16:22:28.789290,2025-08-06 16:23:04.721909,0 days 00:00:35.932619,5,18,13,23,29,65,93,21,9,COMPLETE
159,117377.20536046826,2025-08-06 16:22:32.715296,2025-08-06 16:23:10.862119,0 days 00:00:38.146823,5,18,13,23,28,65,93,30,15,COMPLETE
160,174802.71792645505,2025-08-06 16:22:38.439725,2025-08-06 16:23:14.820368,0 days 00:00:36.380643,5,18,13,26,28,65,74,32,23,COMPLETE
161,113599.94830911208,2025-08-06 16:23:00.146559,2025-08-06 16:23:37.152053,0 days 00:00:37.005494,5,18,12,26,29,70,81,32,10,COMPLETE
162,88639.89859791375,2025-08-06 16:23:04.749971,2025-08-06 16:23:38.851344,0 days 00:00:34.101373,5,18,12,26,29,65,93,34,11,COMPLETE
163,10741.125581812079,2025-08-06 16:23:10.873973,2025-08-06 16:23:48.435544,0 days 00:00:37.561571,7,18,12,26,29,70,238,292,9,COMPLETE
164,29903.501240837148,2025-08-06 16:23:14.832865,2025-08-06 16:23:54.063286,0 days 00:00:39.230421,7,18,12,26,29,64,62,34,10,COMPLETE
165,95615.52554469842,2025-08-06 16:23:37.245792,2025-08-06 16:24:13.100196,0 days 00:00:35.854404,7,18,12,26,29,64,69,15,8,COMPLETE
166,18548.94769072055,2025-08-06 16:23:38.878275,2025-08-06 16:24:15.668041,0 days 00:00:36.789766,7,19,11,26,29,64,76,15,7,COMPLETE
167,17703.732270425757,2025-08-06 16:23:48.495396,2025-08-06 16:24:25.318963,0 days 00:00:36.823567,7,19,13,21,29,64,76,15,7,COMPLETE
168,103761.0573389628,2025-08-06 16:23:54.132991,2025-08-06 16:24:32.099350,0 days 00:00:37.966359,7,19,13,23,30,62,69,42,8,COMPLETE
169,117241.59932189972,2025-08-06 16:24:13.112254,2025-08-06 16:24:49.123547,0 days 00:00:36.011293,11,19,13,23,30,62,76,20,32,COMPLETE
170,8077.612305289677,2025-08-06 16:24:15.716830,2025-08-06 16:24:52.369966,0 days 00:00:36.653136,11,17,13,23,30,62,50,231,32,COMPLETE
171,15236.854334203214,2025-08-06 16:24:25.461407,2025-08-06 16:25:00.828626,0 days 00:00:35.367219,11,17,13,23,30,62,101,20,32,COMPLETE
172,7137.073222101478,2025-08-06 16:24:32.171646,2025-08-06 16:25:11.982912,0 days 00:00:39.811266,11,17,13,33,28,68,88,95,23,COMPLETE
173,153747.49152701575,2025-08-06 16:24:49.208712,2025-08-06 16:25:26.393725,0 days 00:00:37.185013,5,17,13,25,28,68,55,22,22,COMPLETE
